,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,risk_factor,emp_length,annual_inc,total_debt,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_credit_rv,dti,loan_is_bad_num,loan_currency_num,K3 - Predicted,K8 - Predicted
32773,6000,6000,6000.0,36,11.14,196.84,-1,7.0,139000.0,17333.3,0,0,50.0,0.0,12,0,18041,74.3,23,0.0,0.0,7021.938579000002,7021.94,6000.0,1021.94,0.0,0.0,0.0,1707.8,0,0.0,1,0,0.0,0.0,0.0,0.125,0,0,2,1
32777,7125,7125,7125.0,36,11.14,233.74,-1,10.0,49707.0,7103.13,1,1,20.0,0.0,18,0,8381,58.9,30,0.0,0.0,8361.60931,8361.61,7125.0,1236.61,0.0,0.0,0.0,1817.43,0,0.0,1,0,0.0,0.0,0.0,0.14300000000000002,0,0,2,1
32787,2000,2000,2000.0,36,11.14,65.62,-1,10.0,62400.0,13522.08,0,1,27.0,0.0,19,0,7730,67.8,26,0.0,0.0,2151.18,2151.18,2000.0,151.18,0.0,0.0,0.0,1626.68,0,0.0,1,0,0.0,0.0,0.0,0.217,0,0,2,1
32796,10000,10000,9975.0,36,11.14,328.06,-1,2.0,98500.0,6550.25,0,3,0.0,0.0,12,0,9554,30.2,54,0.0,0.0,11809.55744,11780.03,10000.0,1809.56,0.0,0.0,0.0,328.36,0,0.0,1,0,0.0,0.0,0.0,0.066,0,0,2,1
32798,13750,13750,13750.0,36,11.14,451.07,-1,10.0,52000.0,14362.4,0,1,0.0,0.0,16,0,15298,69.8,19,0.0,0.0,16238.37879,16238.38,13750.0,2488.38,0.0,0.0,0.0,451.47,0,0.0,1,0,0.0,0.0,0.0,0.276,0,0,2,1
32799,12000,12000,12000.0,36,11.14,393.67,-1,3.0,45000.0,9193.5,0,0,29.0,0.0,19,0,10913,49.2,35,0.0,0.0,14127.44931,14127.45,12000.0,2127.45,0.0,0.0,0.0,2317.89,0,0.0,1,0,0.0,0.0,0.0,0.204,0,0,2,1
32801,5000,5000,5000.0,36,11.14,164.03,-1,7.0,109000.0,19456.5,0,0,0.0,0.0,6,0,0,0.0,50,0.0,0.0,5572.0,5572.0,5000.0,572.0,0.0,0.0,0.0,1912.64,0,0.0,1,0,0.0,0.0,0.0,0.17800000000000002,0,0,2,1
32804,12000,12000,12000.0,36,11.14,393.67,-1,5.0,80000.0,14832.0,0,0,0.0,0.0,12,0,28220,64.4,27,0.0,0.0,12906.44,12906.44,12000.0,906.44,0.0,0.0,0.0,9758.09,0,0.0,1,0,0.0,0.0,0.0,0.185,0,0,2,1
32808,12925,12925,12900.0,36,11.14,424.01,-1,7.0,51200.0,7582.72,0,1,0.0,0.0,18,0,8080,44.9,33,0.0,0.0,15263.961000000001,15234.44,12925.0,2338.96,0.0,0.0,0.0,424.51,0,0.0,1,0,0.0,0.0,0.0,0.14800000000000002,0,0,2,1
32811,10000,10000,10000.0,36,11.14,328.06,-1,0.0,60000.0,11544.0,0,2,66.0,0.0,20,0,8549,30.1,32,0.0,0.0,11809.55744,11809.56,10000.0,1809.56,0.0,0.0,0.0,328.36,0,0.0,1,0,0.0,0.0,0.0,0.192,0,0,2,1
32817,14125,14125,14125.0,36,11.14,463.38,-1,1.0,36000.0,8474.4,0,0,0.0,0.0,13,0,25046,60.2,27,0.0,0.0,12997.27,12997.27,10567.84,2406.26,23.17,0.0,0.0,463.38,0,0.0,1,0,0.0,0.0,0.0,0.235,1,0,2,1
32820,5000,5000,5000.0,36,11.14,164.03,-1,6.0,49000.0,16091.6,0,2,61.0,0.0,11,0,5642,50.8,43,0.0,0.0,984.0,984.0,722.13,261.87,0.0,0.0,0.0,164.03,0,0.0,1,0,0.0,0.0,0.0,0.328,1,0,2,1
32823,11200,11200,11175.0,36,11.14,367.42,-1,9.0,60000.0,14232.0,0,0,59.0,0.0,20,0,11832,44.3,32,0.0,0.0,13091.439540000001,13062.22,11200.0,1891.44,0.0,0.0,0.0,1069.2,0,0.0,1,0,0.0,0.0,0.0,0.237,0,0,2,1
32824,6600,6600,6600.0,36,11.14,216.52,-1,2.0,40000.0,7516.0,0,2,44.0,0.0,16,0,7275,42.3,26,0.0,0.0,7794.357605,7794.36,6600.0,1194.36,0.0,0.0,0.0,216.52,0,0.0,1,0,0.0,0.0,0.0,0.188,0,0,2,1
32829,3000,3000,3000.0,36,11.14,98.42,-1,10.0,68000.0,13477.6,0,2,25.0,0.0,7,0,9976,66.1,33,0.0,0.0,3542.834093,3542.83,3000.0,542.83,0.0,0.0,0.0,98.49,0,0.0,1,0,0.0,0.0,0.0,0.198,0,0,2,1
32830,8400,8400,8400.0,36,11.14,275.57,-1,10.0,62000.0,18035.8,1,0,7.0,0.0,15,0,9300,59.2,43,0.0,0.0,9417.75,9417.75,8400.0,1017.75,0.0,0.0,0.0,5284.76,0,0.0,1,0,0.0,0.0,0.0,0.29100000000000004,0,0,2,1
32831,6000,6000,6000.0,36,11.14,196.84,-1,10.0,59000.0,8649.4,1,1,16.0,0.0,11,0,13742,63.7,40,0.0,0.0,6296.11,6296.11,6000.0,296.11,0.0,0.0,0.0,3313.23,0,0.0,1,0,0.0,0.0,0.0,0.147,0,0,2,1
32833,12075,12075,12075.0,36,11.14,396.13,-1,1.0,75000.0,14760.0,0,1,0.0,0.0,12,0,24838,36.5,35,0.0,0.0,2591.45,2591.45,1446.71,533.84,0.0,610.9,6.05,396.13,0,0.0,1,0,0.0,0.0,0.0,0.197,1,0,2,1
32839,6000,6000,6000.0,36,11.14,196.84,-1,10.0,60000.0,10872.0,0,0,78.0,0.0,11,0,11726,54.0,35,0.0,0.0,6408.86,6408.86,6000.0,408.86,0.0,0.0,0.0,5031.94,0,0.0,1,0,0.0,0.0,0.0,0.181,0,0,2,1
32842,9500,9500,9500.0,36,11.14,311.65,-1,6.0,64000.0,19494.4,0,1,0.0,0.0,14,0,12768,63.2,34,0.0,0.0,10801.418670000001,10801.42,9500.0,1301.42,0.0,0.0,0.0,5192.26,0,0.0,1,0,0.0,0.0,0.0,0.305,0,0,2,1
32844,12000,12000,12000.0,36,11.14,393.67,-1,10.0,45000.0,6048.0,0,0,43.0,0.0,16,0,16400,55.3,31,0.0,0.0,14148.15954,14148.16,12000.0,2148.16,0.0,0.0,0.0,1944.75,0,0.0,1,0,0.0,0.0,0.0,0.134,0,0,2,1
32851,10575,10575,10550.0,36,11.14,346.92,-1,4.0,33880.0,11268.49,0,0,0.0,0.0,12,0,14662,81.6,17,0.0,0.0,11795.35,11767.46,10575.0,1220.35,0.0,0.0,0.0,6939.15,0,0.0,1,0,0.0,0.0,0.0,0.333,0,0,2,1
32852,11850,11850,11850.0,36,11.14,388.74,-1,1.0,40000.0,9960.0,0,0,0.0,0.0,19,0,5663,53.4,33,0.0,0.0,13970.41954,13970.42,11850.0,2120.42,0.0,0.0,0.0,1919.84,0,0.0,1,0,0.0,0.0,0.0,0.249,0,0,2,1
32853,10000,10000,9750.0,36,11.14,328.06,-1,10.0,73000.0,9336.7,0,0,0.0,0.0,16,0,25783,41.5,29,0.0,0.0,10603.47,10338.39,10000.0,603.47,0.0,0.0,0.0,8635.86,0,0.0,1,0,0.0,0.0,0.0,0.128,0,0,2,1
32854,10000,10000,10000.0,36,11.14,328.06,-1,5.0,54900.0,13082.67,0,2,33.0,0.0,13,0,10397,48.6,35,0.0,0.0,11462.68053,11462.68,10000.0,1462.68,0.0,0.0,0.0,4902.02,0,0.0,1,0,0.0,0.0,0.0,0.238,0,0,2,1
32858,12000,12000,12000.0,36,11.14,393.67,-1,10.0,95000.0,15684.5,0,1,0.0,0.0,11,0,25115,50.9,28,0.0,0.0,3211.08,3211.08,1733.24,868.65,19.66259077,589.53,5.77,260.0,0,0.0,1,0,0.0,0.0,0.0,0.165,1,0,2,1
32859,2000,2000,2000.0,36,11.14,65.62,-1,10.0,84000.0,17547.6,0,1,0.0,0.0,9,0,31464,63.3,28,0.0,0.0,2361.819161,2361.82,2000.0,361.82,0.0,0.0,0.0,65.48,0,0.0,1,0,0.0,0.0,0.0,0.209,0,0,2,1
32864,10500,10500,10500.0,36,11.14,344.46,-1,10.0,136000.0,23079.2,0,0,70.0,0.0,10,0,10572,70.5,28,0.0,0.0,12122.205390000001,12122.21,10500.0,1622.21,0.0,0.0,0.0,4544.63,0,0.0,1,0,0.0,0.0,0.0,0.17,0,0,2,1
32866,9000,9000,9000.0,36,11.14,295.25,-1,10.0,45000.0,12123.0,3,0,18.0,0.0,15,0,16539,63.9,19,0.0,0.0,10618.99954,10619.0,9000.0,1619.0,0.0,0.0,0.0,1171.36,0,0.0,1,0,0.0,0.0,0.0,0.269,0,0,2,1
32870,5700,5700,5700.0,36,11.14,186.99,-1,1.0,70000.0,9765.0,0,1,0.0,0.0,19,0,7764,61.6,37,0.0,0.0,6731.509293000001,6731.51,5700.0,1031.51,0.0,0.0,0.0,187.22,0,0.0,1,0,0.0,0.0,0.0,0.14,0,0,2,1
32872,10000,10000,10000.0,36,11.14,328.06,-1,9.0,55000.0,14184.5,0,2,0.0,0.0,10,0,10425,54.0,31,0.0,0.0,10827.73,10827.73,10000.0,827.73,0.0,0.0,0.0,7876.2,0,0.0,1,0,0.0,0.0,0.0,0.258,0,0,2,1
32888,10000,10000,10000.0,36,11.14,328.06,-1,5.0,52000.0,9989.2,0,1,60.0,0.0,15,0,6618,16.8,23,0.0,0.0,11809.51721,11809.52,10000.0,1809.52,0.0,0.0,0.0,328.5,0,0.0,1,0,0.0,0.0,0.0,0.192,0,0,2,1
32891,7200,7200,7200.0,36,11.14,236.2,-1,5.0,39175.0,11051.27,0,1,63.0,0.0,13,0,16564,66.6,37,0.0,0.0,8268.45,8268.45,6963.29,1305.16,0.0,0.0,0.0,238.37,0,0.0,1,0,0.0,0.0,0.0,0.282,1,0,2,1
32892,9000,9000,9000.0,36,11.14,295.25,-1,10.0,40000.0,10260.0,0,0,0.0,0.0,13,0,12136,42.7,26,0.0,0.0,10628.64787,10628.65,9000.0,1628.65,0.0,0.0,0.0,295.62,0,0.0,1,0,0.0,0.0,0.0,0.256,0,0,2,1
32895,13475,13475,13475.0,36,11.14,442.05,-1,5.0,40000.0,11016.0,0,0,0.0,0.0,16,0,11571,52.7,22,0.0,0.0,7404.34,7404.34,4715.04,1473.24,0.0,1216.06,12.1606,442.05,0,0.0,1,0,0.0,0.0,0.0,0.275,1,0,2,1
32900,12000,12000,11750.0,36,11.14,393.67,-1,10.0,68514.0,8982.19,0,0,0.0,0.0,12,0,9066,34.5,41,0.0,0.0,14043.87501,13751.29,12000.0,2043.88,0.0,0.0,0.0,3416.05,0,0.0,1,0,0.0,0.0,0.0,0.131,0,0,2,1
32902,12000,12000,12000.0,36,11.14,393.67,-1,4.0,64000.0,2636.8,1,1,22.0,0.0,17,0,14527,56.3,56,0.0,0.0,12220.42,12220.42,12000.0,220.42,0.0,0.0,0.0,11827.75,0,0.0,1,0,0.0,0.0,0.0,0.041,0,0,2,1
32907,6000,6000,6000.0,36,11.14,196.84,-1,5.0,45000.0,9292.5,0,0,0.0,0.0,16,0,9853,64.0,40,0.0,0.0,7063.009087,7063.01,6000.0,1063.01,0.0,0.0,0.0,1158.53,0,0.0,1,0,0.0,0.0,0.0,0.206,0,0,2,1
32909,10000,10000,10000.0,36,11.14,328.06,-1,4.0,46718.0,6250.87,0,0,76.0,0.0,15,0,19624,54.8,23,0.0,0.0,11793.32862,11793.33,10000.0,1793.33,0.0,0.0,0.0,1296.49,0,0.0,1,0,0.0,0.0,0.0,0.134,0,0,2,1
32910,10625,10625,10600.0,36,11.14,348.56,-1,2.0,31000.0,7343.9,1,0,20.0,0.0,11,0,17925,56.3,29,0.0,0.0,10456.08,10431.48,8599.64,1856.44,0.0,0.0,0.0,348.56,0,0.0,1,0,0.0,0.0,0.0,0.237,1,0,2,1
32913,19750,19750,19750.0,36,11.14,647.9,-1,10.0,50000.0,13570.0,0,0,0.0,0.0,13,0,13577,47.9,23,0.0,0.0,2997.94,2997.94,1406.58,537.03,0.0,1054.33,10.34,647.9,0,0.0,1,0,0.0,0.0,0.0,0.271,1,0,2,1
32914,7000,7000,7000.0,36,11.14,229.64,-1,2.0,95000.0,23655.0,0,0,0.0,0.0,12,0,23559,69.5,19,0.0,0.0,7992.244401000001,7992.24,7000.0,992.24,0.0,0.0,0.0,3629.8,0,0.0,1,0,0.0,0.0,0.0,0.249,0,0,2,1
32917,7200,7200,7200.0,36,11.14,236.2,-1,3.0,67185.0,14532.12,1,2,19.0,0.0,18,0,11149,38.7,32,0.0,0.0,6497.45,6497.45,4740.74,1163.9,0.0,592.81,106.7058,236.2,0,0.0,1,0,0.0,0.0,0.0,0.21600000000000005,1,0,2,1
32924,1750,1750,1750.0,36,11.14,57.41,-1,4.0,53000.0,8294.5,1,3,17.0,0.0,14,0,31246,84.0,36,0.0,0.0,2038.4189829999998,2038.42,1750.0,288.42,0.0,0.0,0.0,603.35,0,0.0,1,0,0.0,0.0,0.0,0.156,0,0,2,1
32927,6000,6000,6000.0,36,11.14,196.84,-1,1.0,70000.0,16947.0,0,1,29.0,0.0,18,0,17336,41.5,36,0.0,0.0,7085.6681849999995,7085.67,6000.0,1085.67,0.0,0.0,0.0,196.99,0,0.0,1,0,0.0,0.0,0.0,0.242,0,0,2,1
32937,5250,5250,5250.0,36,11.14,172.23,-1,2.0,92000.0,18078.0,0,3,0.0,0.0,18,0,24251,56.1,43,0.0,0.0,5646.74,5646.74,5250.0,396.74,0.0,0.0,0.0,4269.81,0,0.0,1,0,0.0,0.0,0.0,0.196,0,0,2,1
32943,5600,5600,5600.0,36,11.14,183.71,-1,10.0,66400.0,11566.88,0,1,70.0,0.0,8,0,1336,24.3,35,0.0,0.0,6505.200264,6505.2,5600.0,905.2,0.0,0.0,0.0,2096.7,0,0.0,1,0,0.0,0.0,0.0,0.174,0,0,2,1
32944,3000,3000,3000.0,36,11.14,98.42,-1,10.0,130000.0,35165.0,0,2,0.0,0.0,14,0,25531,69.6,50,0.0,0.0,3542.831028,3542.83,3000.0,542.83,0.0,0.0,0.0,98.51,0,0.0,1,0,0.0,0.0,0.0,0.27,0,0,2,1
32945,11700,11700,11700.0,36,11.14,383.82,-1,3.0,177000.0,43046.4,0,0,0.0,0.0,18,0,35800,72.3,43,0.0,0.0,12312.94,12312.94,11700.0,612.94,0.0,0.0,0.0,10394.76,0,0.0,1,0,0.0,0.0,0.0,0.243,0,0,2,1
32952,11200,11200,11200.0,36,11.14,367.42,-1,4.0,60000.0,14064.0,0,1,0.0,0.0,15,0,11010,34.6,21,0.0,0.0,13213.109540000001,13213.11,11200.0,2013.11,0.0,0.0,0.0,1456.03,0,0.0,1,0,0.0,0.0,0.0,0.234,0,0,2,1
32953,3000,3000,3000.0,60,11.14,65.44,-1,10.0,91476.0,23564.22,0,0,27.0,0.0,15,0,22382,53.9,31,1191.17,1191.17,2614.54,2614.54,1808.83,805.71,0.0,0.0,0.0,65.44,0,0.0,1,0,0.0,0.0,0.0,0.258,0,1,2,1
32955,3000,3000,3000.0,36,11.14,98.42,-1,10.0,55000.0,14003.0,0,0,55.0,0.0,20,0,24874,66.0,42,0.0,0.0,3533.729544,3533.73,3000.0,533.73,0.0,0.0,0.0,581.49,0,0.0,1,0,0.0,0.0,0.0,0.255,0,0,2,1
32958,12000,12000,11975.0,36,11.14,393.67,-1,5.0,110000.0,7678.0,0,3,0.0,0.0,13,0,16024,40.4,46,0.0,0.0,12906.5,12879.61,12000.0,906.5,0.0,0.0,0.0,9758.19,0,0.0,1,0,0.0,0.0,0.0,0.07,0,0,2,1
32961,12000,12000,12000.0,36,11.14,393.67,-1,10.0,120000.0,31380.0,0,1,0.0,0.0,18,0,50720,46.6,40,0.0,0.0,14171.642880000001,14171.64,12000.0,2171.64,0.0,0.0,0.0,393.55,0,0.0,1,0,0.0,0.0,0.0,0.262,0,0,2,1
32964,12000,12000,12000.0,36,11.14,393.67,-1,10.0,135000.0,9882.0,0,2,64.0,0.0,11,0,18561,41.6,34,0.0,0.0,12985.9,12985.9,12000.0,985.9,0.0,0.0,0.0,9043.64,0,0.0,1,0,0.0,0.0,0.0,0.073,0,0,2,1
32965,9000,9000,9000.0,36,11.14,295.25,-1,4.0,81000.0,12579.3,1,1,7.0,0.0,16,0,1878,29.8,28,0.0,0.0,10390.48834,10390.49,9000.0,1390.49,0.0,0.0,0.0,3895.35,0,0.0,1,0,0.0,0.0,0.0,0.155,0,0,2,1
32968,12000,12000,11750.0,36,11.14,393.67,-1,4.0,66000.0,13153.8,0,0,0.0,0.0,18,0,13889,52.2,24,0.0,0.0,12993.33,12722.64,12000.0,993.33,0.0,0.0,0.0,9451.62,0,0.0,1,0,0.0,0.0,0.0,0.199,0,0,2,1
32973,12000,12000,11750.0,36,11.14,393.67,-1,5.0,89000.0,16571.8,0,0,49.0,0.0,10,0,21950,70.6,19,0.0,0.0,14171.55629,13876.32,12000.0,2171.56,0.0,0.0,0.0,393.87,0,0.0,1,0,0.0,0.0,0.0,0.18600000000000005,0,0,2,1
32976,10000,10000,9750.0,36,11.14,328.06,-1,10.0,54000.0,10378.8,0,0,0.0,0.0,14,0,13030,75.0,39,0.0,0.0,11211.75,10931.46,10000.0,1211.75,0.0,0.0,0.0,6292.29,0,0.0,1,0,0.0,0.0,0.0,0.192,0,0,2,1
32992,7000,7000,7000.0,36,11.14,229.64,-1,5.0,115000.0,14996.0,0,0,58.0,0.0,15,0,20607,45.5,30,0.0,0.0,8173.937148,8173.94,7000.0,1173.94,0.0,0.0,0.0,2204.05,0,0.0,1,0,0.0,0.0,0.0,0.13,0,0,2,1
32997,12800,12800,12800.0,36,11.14,419.91,-1,2.0,80000.0,19216.0,0,0,43.0,0.0,16,0,16738,56.0,31,0.0,0.0,14825.062119999999,14825.06,12800.0,2025.06,0.0,0.0,0.0,5167.89,0,0.0,1,0,0.0,0.0,0.0,0.24,0,0,2,1
33006,10000,10000,9750.0,36,11.14,328.06,-1,8.0,56865.0,12709.33,0,0,0.0,0.0,16,0,10657,41.5,22,0.0,0.0,11544.89824,11256.28,10000.0,1544.9,0.0,0.0,0.0,4328.34,0,0.0,1,0,0.0,0.0,0.0,0.224,0,0,2,1
33010,8000,8000,8000.0,36,11.14,262.45,-1,2.0,44000.0,9970.4,0,1,25.0,0.0,13,0,7019,23.1,45,0.0,0.0,9447.585038,9447.59,8000.0,1447.59,0.0,0.0,0.0,262.79,0,0.0,1,0,0.0,0.0,0.0,0.227,0,0,2,1
33012,10000,10000,10000.0,36,11.14,328.06,-1,2.0,106400.0,14821.52,0,0,28.0,0.0,18,0,7943,34.2,37,0.0,0.0,11417.549509999999,11417.55,10000.0,1417.55,0.0,0.0,0.0,5185.17,0,0.0,1,0,0.0,0.0,0.0,0.139,0,0,2,1
33015,15000,15000,15000.0,36,11.14,492.08,-1,8.0,75000.0,19935.0,0,0,0.0,0.0,11,0,9347,58.8,33,0.0,0.0,3936.32,3936.32,2915.84,1020.48,0.0,0.0,0.0,492.08,0,0.0,1,0,0.0,0.0,0.0,0.266,1,0,2,1
33021,8000,8000,8000.0,36,11.14,262.45,-1,1.0,70000.0,19488.0,0,0,0.0,0.0,17,0,23498,78.1,29,0.0,0.0,9447.626799,9447.63,8000.0,1447.63,0.0,0.0,0.0,262.64,0,0.0,1,0,0.0,0.0,0.0,0.278,0,0,2,1
33022,2000,2000,2000.0,36,11.14,65.62,-1,10.0,47000.0,14062.4,0,0,40.0,0.0,9,0,6560,63.1,25,0.0,0.0,2273.908918,2273.91,2000.0,273.91,0.0,0.0,0.0,1093.13,0,0.0,1,0,0.0,0.0,0.0,0.299,0,0,2,1
33024,11200,11200,11175.0,36,11.14,367.42,-1,10.0,62000.0,20509.6,0,3,0.0,0.0,15,0,14211,51.7,31,0.0,0.0,13046.02669,13016.91,11200.0,1846.03,0.0,0.0,0.0,3861.09,0,0.0,1,0,0.0,0.0,0.0,0.331,0,0,2,1
33025,1500,1500,1500.0,36,11.14,49.21,-1,10.0,101600.0,16703.04,4,2,20.0,0.0,18,0,67278,69.2,78,0.0,0.0,1769.0782399999994,1769.08,1500.0,269.08,0.0,0.0,0.0,194.55,0,0.0,1,0,0.0,0.0,0.0,0.16399999999999998,0,0,2,1
33029,8000,8000,8000.0,36,11.14,262.45,-1,2.0,74000.0,9427.6,2,1,15.0,0.0,13,0,7063,57.9,42,0.0,0.0,9447.710320999999,9447.71,8000.0,1447.71,0.0,0.0,0.0,262.34,0,0.0,1,0,0.0,0.0,0.0,0.127,0,0,2,1
33030,13475,13475,13450.0,36,11.14,442.05,-1,5.0,84800.0,21412.0,1,1,18.0,0.0,17,0,8243,26.5,23,0.0,0.0,15913.511559999999,15883.99,13475.0,2438.51,0.0,0.0,0.0,442.71,0,0.0,1,0,0.0,0.0,0.0,0.252,0,0,2,1
33031,12000,12000,11975.0,36,11.14,393.67,-1,6.0,65000.0,15723.5,0,0,36.0,0.0,16,0,22810,57.9,30,0.0,0.0,7291.24,7276.05,4844.2,1453.72,0.0,993.32,9.933200004,393.67,0,0.0,1,0,0.0,0.0,0.0,0.242,1,0,2,1
33035,11500,11500,11500.0,36,11.14,377.26,-1,2.0,41000.0,8511.6,1,1,8.0,0.0,19,0,15393,33.2,55,0.0,0.0,13507.866469999999,13507.87,11500.0,2007.87,0.0,0.0,0.0,2944.97,0,0.0,1,0,0.0,0.0,0.0,0.208,0,0,2,1
33036,3000,3000,3000.0,36,11.14,98.42,-1,10.0,55000.0,13909.5,0,0,76.0,0.0,6,0,3927,23.2,30,0.0,0.0,3542.831028,3542.83,3000.0,542.83,0.0,0.0,0.0,98.51,0,0.0,1,0,0.0,0.0,0.0,0.253,0,0,2,1
33040,11000,11000,10725.0,36,11.14,360.86,-1,6.0,82000.0,12349.2,0,0,28.0,0.0,21,0,11462,58.5,35,0.0,0.0,12990.60648,12665.84,11000.0,1990.61,0.0,0.0,0.0,361.27,0,0.0,1,0,0.0,0.0,0.0,0.151,0,0,2,1
33041,12375,12375,12375.0,36,11.14,405.97,-1,7.0,88000.0,19465.6,0,2,0.0,0.0,19,0,7718,47.0,32,0.0,0.0,14614.43689,14614.44,12375.0,2239.44,0.0,0.0,0.0,406.25,0,0.0,1,0,0.0,0.0,0.0,0.221,0,0,2,1
33046,7000,7000,7000.0,36,11.14,229.64,-1,4.0,98500.0,27392.85,0,2,0.0,0.0,18,0,24143,75.4,55,0.0,0.0,8266.718754000001,8266.72,7000.0,1266.72,0.0,0.0,0.0,229.89,0,0.0,1,0,0.0,0.0,0.0,0.278,0,0,2,1
33048,3000,3000,3000.0,36,11.14,98.42,-1,8.0,28000.0,5712.0,1,0,19.0,0.0,16,0,13139,62.9,33,0.0,0.0,3542.831028,3542.83,3000.0,542.83,0.0,0.0,0.0,98.51,0,0.0,1,0,0.0,0.0,0.0,0.204,0,0,2,1
33055,8875,8875,8875.0,36,11.14,291.15,-1,10.0,25920.0,8216.64,0,0,0.0,0.0,19,0,17422,49.9,37,0.0,0.0,9410.64,9410.64,8875.0,535.64,0.0,0.0,0.0,7664.7,0,0.0,1,0,0.0,0.0,0.0,0.317,0,0,2,1
33062,8500,8500,8475.0,36,11.14,278.85,-1,4.0,48000.0,10790.4,0,0,31.0,0.0,20,0,20897,38.3,33,0.0,0.0,10038.17603,10008.65,8500.0,1538.18,0.0,0.0,0.0,279.0,0,0.0,1,0,0.0,0.0,0.0,0.225,0,0,2,1
33068,9900,9900,9650.0,36,11.14,324.78,-1,4.0,47500.0,15922.0,0,0,0.0,0.0,18,0,10624,63.3,28,0.0,0.0,11691.57357,11396.34,9900.0,1791.57,0.0,0.0,0.0,324.65,0,0.0,1,0,0.0,0.0,0.0,0.335,0,0,2,1
33078,5000,5000,5000.0,36,11.14,164.03,-1,10.0,60000.0,17448.0,0,0,41.0,0.0,14,0,21476,58.5,24,0.0,0.0,4170.48,4170.48,3404.89,765.59,0.0,0.0,0.0,780.67,0,0.0,1,0,0.0,0.0,0.0,0.29100000000000004,1,0,2,1
33079,6000,6000,6000.0,36,11.14,196.84,-1,3.0,32000.0,10604.8,1,0,9.0,0.0,20,0,14620,78.6,38,0.0,0.0,1852.3,1852.3,1166.38,408.18,0.0,277.74,2.73,196.84,0,0.0,1,0,0.0,0.0,0.0,0.331,1,0,2,1
33086,7150,7150,7150.0,36,11.14,234.56,-1,10.0,58000.0,13548.8,0,1,0.0,0.0,12,0,11763,63.9,31,0.0,0.0,8125.5132,8125.51,7150.0,975.51,0.0,0.0,0.0,934.99,0,0.0,1,0,0.0,0.0,0.0,0.234,0,0,2,1
33104,9250,9250,9000.0,36,11.14,303.45,-1,9.0,48000.0,9590.4,0,0,0.0,0.0,14,0,7722,41.9,52,0.0,0.0,10923.93723,10628.7,9250.0,1673.94,0.0,0.0,0.0,303.76,0,0.0,1,0,0.0,0.0,0.0,0.2,0,0,2,1
33106,10200,10200,9950.0,36,11.14,334.62,-1,10.0,160000.0,21328.0,0,0,0.0,0.0,13,0,34152,70.9,19,0.0,0.0,10815.96,10550.86,10200.0,615.96,0.0,0.0,0.0,66.91,0,0.0,1,0,0.0,0.0,0.0,0.133,0,0,2,1
33107,9175,9175,9175.0,36,11.14,300.99,-1,3.0,35000.0,9712.5,0,2,0.0,0.0,15,0,10080,49.2,22,0.0,0.0,10783.57647,10783.58,9175.0,1608.58,0.0,0.0,0.0,2055.25,0,0.0,1,0,0.0,0.0,0.0,0.278,0,0,2,1
33114,7000,7000,7000.0,36,11.14,229.64,-1,1.0,35880.0,8065.82,0,3,0.0,0.0,20,0,14180,37.1,29,0.0,0.0,8017.387121,8017.39,7000.0,1017.39,0.0,0.0,0.0,1195.6,0,0.0,1,0,0.0,0.0,0.0,0.225,0,0,2,1
33116,4800,4800,4800.0,36,11.14,157.47,-1,6.0,75000.0,11752.5,0,2,0.0,0.0,18,0,19622,57.9,25,0.0,0.0,5270.3,5270.3,4800.0,470.3,0.0,0.0,0.0,3081.97,0,0.0,1,0,0.0,0.0,0.0,0.157,0,0,2,1
33117,4325,4325,4325.0,36,11.14,141.89,-1,1.0,55900.0,16417.83,0,3,0.0,0.0,17,0,15766,69.5,25,0.0,0.0,5107.568929,5107.57,4325.0,782.57,0.0,0.0,0.0,141.99,0,0.0,1,0,0.0,0.0,0.0,0.294,0,0,2,1
33118,9750,9750,9750.0,60,11.14,212.67,-1,5.0,78000.0,15373.8,0,2,0.0,0.0,19,0,6182,27.0,33,3693.9,3693.9,8711.3,8711.3,6056.1,2655.2,0.0,0.0,0.0,212.67,0,0.0,1,0,0.0,0.0,0.0,0.197,0,1,2,1
33119,8975,8975,8975.0,36,11.14,294.43,-1,10.0,147000.0,19036.5,0,1,71.0,0.0,12,0,18336,78.7,24,0.0,0.0,10592.36648,10592.37,8975.0,1617.37,0.0,0.0,0.0,876.56,0,0.0,1,0,0.0,0.0,0.0,0.13,0,0,2,1
33123,14000,14000,14000.0,36,11.14,459.28,-1,2.0,70000.0,20139.0,0,1,0.0,0.0,18,0,29854,52.1,27,0.0,0.0,16533.60456,16533.6,14000.0,2533.6,0.0,0.0,0.0,459.18,0,0.0,1,0,0.0,0.0,0.0,0.28800000000000003,0,0,2,1
